"SVY_COMP","SVY_COMP_LABEL","GEO_ID","GEO_ID_F","NAME","YEAR","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2020","SF0052","Liquor Stores Expenditure","002","State","X"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2012","SF0053","Insurance Trust Expenditure","002","State","50276571"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2013","SF0053","Insurance Trust Expenditure","002","State","49248058"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2014","SF0053","Insurance Trust Expenditure","002","State","48962814"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2015","SF0053","Insurance Trust Expenditure","002","State","47828113"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2016","SF0053","Insurance Trust Expenditure","002","State","48780585"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2017","SF0053","Insurance Trust Expenditure","002","State","50887800"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2018","SF0053","Insurance Trust Expenditure","002","State","53385791"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2019","SF0053","Insurance Trust Expenditure","002","State","56269864"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2020","SF0053","Insurance Trust Expenditure","002","State","70634566"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2012","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","153528617"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2013","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","152186012"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2014","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","156807868"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2015","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","151715007"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2016","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","151824176"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2017","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","147103818"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2018","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","147968989"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2019","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","144326346"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2020","SF0055","Total Debt Outstanding, Long term and Short Term","002","State","144041214"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2012","SF0057","Total Cash and Security Holdings","002","State","339339690"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2013","SF0057","Total Cash and Security Holdings","002","State","350314773"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2014","SF0057","Total Cash and Security Holdings","002","State","433914652"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2015","SF0057","Total Cash and Security Holdings","002","State","451011171"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2016","SF0057","Total Cash and Security Holdings","002","State","438344414"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2017","SF0057","Total Cash and Security Holdings","002","State","745901839"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2018","SF0057","Total Cash and Security Holdings","002","State","815968161"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2019","SF0057","Total Cash and Security Holdings","002","State","855560781"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2020","SF0057","Total Cash and Security Holdings","002","State","876253017"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2012","SF0058","Lottery Income ($1,000)","002","State","4075662"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2013","SF0058","Lottery Income ($1,000)","002","State","4445874"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2014","SF0058","Lottery Income ($1,000)","002","State","5034661"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2015","SF0058","Lottery Income ($1,000)","002","State","5524851"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2016","SF0058","Lottery Income ($1,000)","002","State","6275597"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2017","SF0058","Lottery Income ($1,000)","002","State","6233468"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2018","SF0058","Lottery Income ($1,000)","002","State","6965792"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2019","SF0058","Lottery Income ($1,000)","002","State","7388050"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2020","SF0058","Lottery Income ($1,000)","002","State","6622003"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2012","SF0059","Lottery Prizes ($1,000)","002","State","2560307"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2013","SF0059","Lottery Prizes ($1,000)","002","State","2652095"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2014","SF0059","Lottery Prizes ($1,000)","002","State","3082376"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2015","SF0059","Lottery Prizes ($1,000)","002","State","3501746"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2016","SF0059","Lottery Prizes ($1,000)","002","State","3955791"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2017","SF0059","Lottery Prizes ($1,000)","002","State","3963453"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2018","SF0059","Lottery Prizes ($1,000)","002","State","4476580"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2019","SF0059","Lottery Prizes ($1,000)","002","State","4715593"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2020","SF0059","Lottery Prizes ($1,000)","002","State","4403715"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2012","SF0060","Lottery Administration ($1,000)","002","State","209355"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2013","SF0060","Lottery Administration ($1,000)","002","State","224063"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2014","SF0060","Lottery Administration ($1,000)","002","State","286195"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2015","SF0060","Lottery Administration ($1,000)","002","State","270567"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2016","SF0060","Lottery Administration ($1,000)","002","State","340689"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2017","SF0060","Lottery Administration ($1,000)","002","State","359071"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2018","SF0060","Lottery Administration ($1,000)","002","State","370922"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2019","SF0060","Lottery Administration ($1,000)","002","State","375648"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2020","SF0060","Lottery Administration ($1,000)","002","State","313998"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2012","SF0061","Lottery Proceeds Available ($1,000)","002","State","1306000"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2013","SF0061","Lottery Proceeds Available ($1,000)","002","State","1569716"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2014","SF0061","Lottery Proceeds Available ($1,000)","002","State","1666090"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2015","SF0061","Lottery Proceeds Available ($1,000)","002","State","1752538"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2016","SF0061","Lottery Proceeds Available ($1,000)","002","State","1979117"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2017","SF0061","Lottery Proceeds Available ($1,000)","002","State","1910944"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2018","SF0061","Lottery Proceeds Available ($1,000)","002","State","2118289"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2019","SF0061","Lottery Proceeds Available ($1,000)","002","State","2296810"
"02","Annual Survey of State Government Finance","0400000US06","null","California","2020","SF0061","Lottery Proceeds Available ($1,000)","002","State","1904290"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0001","Total Revenue","002","State","25546642"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0001","Total Revenue","002","State","31685060"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0001","Total Revenue","002","State","33886468"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0001","Total Revenue","002","State","32159564"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0001","Total Revenue","002","State","31250994"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0001","Total Revenue","002","State","35705033"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0001","Total Revenue","002","State","43901966"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0001","Total Revenue","002","State","34922518"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0001","Total Revenue","002","State","48052010"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0003","General Revenue","002","State","21750830"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0003","General Revenue","002","State","23006195"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0003","General Revenue","002","State","24582680"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0003","General Revenue","002","State","26263114"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0003","General Revenue","002","State","27385122"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0003","General Revenue","002","State","28199889"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0003","General Revenue","002","State","31166548"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0003","General Revenue","002","State","31988276"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0003","General Revenue","002","State","33681316"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0004","Intergovernmental Revenue","002","State","6386839"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0004","Intergovernmental Revenue","002","State","6499474"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0004","Intergovernmental Revenue","002","State","7252029"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0004","Intergovernmental Revenue","002","State","7965566"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0004","Intergovernmental Revenue","002","State","8807816"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0004","Intergovernmental Revenue","002","State","8806629"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0004","Intergovernmental Revenue","002","State","9402733"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0004","Intergovernmental Revenue","002","State","9087124"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0004","Intergovernmental Revenue","002","State","11565606"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0005","Total Taxes","002","State","10262977"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0005","Total Taxes","002","State","11255253"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0005","Total Taxes","002","State","11755394"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0005","Total Taxes","002","State","12747749"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0005","Total Taxes","002","State","12887859"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0005","Total Taxes","002","State","13345839"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0005","Total Taxes","002","State","14924842"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0005","Total Taxes","002","State","15869834"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0005","Total Taxes","002","State","15074484"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0006","General Sales and Gross Receipts Taxes","002","State","2302333"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0006","General Sales and Gross Receipts Taxes","002","State","2416731"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0006","General Sales and Gross Receipts Taxes","002","State","2615601"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0006","General Sales and Gross Receipts Taxes","002","State","2817773"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0006","General Sales and Gross Receipts Taxes","002","State","2840173"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0006","General Sales and Gross Receipts Taxes","002","State","2978382"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0006","General Sales and Gross Receipts Taxes","002","State","3211909"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0006","General Sales and Gross Receipts Taxes","002","State","3375058"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0006","General Sales and Gross Receipts Taxes","002","State","3400110"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0007","Selective Sales and Gross Receipts Taxes","002","State","1788312"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0007","Selective Sales and Gross Receipts Taxes","002","State","1872404"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0007","Selective Sales and Gross Receipts Taxes","002","State","1858693"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0007","Selective Sales and Gross Receipts Taxes","002","State","1926871"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0007","Selective Sales and Gross Receipts Taxes","002","State","2149229"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0007","Selective Sales and Gross Receipts Taxes","002","State","2298701"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0007","Selective Sales and Gross Receipts Taxes","002","State","2500334"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0007","Selective Sales and Gross Receipts Taxes","002","State","2613477"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0007","Selective Sales and Gross Receipts Taxes","002","State","2611871"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0008","License Taxes","002","State","629101"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0008","License Taxes","002","State","637707"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0008","License Taxes","002","State","659616"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0008","License Taxes","002","State","680739"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0008","License Taxes","002","State","702667"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0008","License Taxes","002","State","748284"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0008","License Taxes","002","State","816832"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0008","License Taxes","002","State","697149"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0008","License Taxes","002","State","678829"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0009","Individual Income Taxes","002","State","4875627"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0009","Individual Income Taxes","002","State","5528485"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0009","Individual Income Taxes","002","State","5658457"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0009","Individual Income Taxes","002","State","6360629"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0009","Individual Income Taxes","002","State","6485602"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0009","Individual Income Taxes","002","State","6791929"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0009","Individual Income Taxes","002","State","7510366"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0009","Individual Income Taxes","002","State","8171546"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0009","Individual Income Taxes","002","State","7539184"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0010","Corporation Net income Taxes","002","State","492224"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0010","Corporation Net income Taxes","002","State","652180"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0010","Corporation Net income Taxes","002","State","717506"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0010","Corporation Net income Taxes","002","State","669054"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0010","Corporation Net income Taxes","002","State","626109"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0010","Corporation Net income Taxes","002","State","528543"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0010","Corporation Net income Taxes","002","State","782679"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0010","Corporation Net income Taxes","002","State","794659"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0010","Corporation Net income Taxes","002","State","696612"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0011","All Other Taxes","002","State","175380"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0011","All Other Taxes","002","State","147746"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0011","All Other Taxes","002","State","245521"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0011","All Other Taxes","002","State","292683"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0011","All Other Taxes","002","State","84079"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0011","All Other Taxes","002","State","0"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0011","All Other Taxes","002","State","102722"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0011","All Other Taxes","002","State","217945"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0011","All Other Taxes","002","State","147878"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0013","Current Charges","002","State","3007776"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0013","Current Charges","002","State","3194354"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0013","Current Charges","002","State","3413238"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0013","Current Charges","002","State","3664814"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0013","Current Charges","002","State","3852208"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0013","Current Charges","002","State","4179519"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0013","Current Charges","002","State","4572545"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0013","Current Charges","002","State","4812196"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0013","Current Charges","002","State","4759744"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0014","Miscellaneous General Revenue","002","State","2093238"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0014","Miscellaneous General Revenue","002","State","2057114"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0014","Miscellaneous General Revenue","002","State","2162019"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0014","Miscellaneous General Revenue","002","State","1884985"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0014","Miscellaneous General Revenue","002","State","1837239"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0014","Miscellaneous General Revenue","002","State","1867902"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0014","Miscellaneous General Revenue","002","State","2266428"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0014","Miscellaneous General Revenue","002","State","2219122"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0014","Miscellaneous General Revenue","002","State","2281482"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0016","Utility Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0017","Liquor Stores Revenue","002","State","X"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0018","Insurance Trust Revenue","002","State","3795812"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0018","Insurance Trust Revenue","002","State","8678865"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0018","Insurance Trust Revenue","002","State","9303788"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0018","Insurance Trust Revenue","002","State","5896450"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0018","Insurance Trust Revenue","002","State","3865872"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0018","Insurance Trust Revenue","002","State","7505144"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0018","Insurance Trust Revenue","002","State","12735418"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0018","Insurance Trust Revenue","002","State","2934242"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0018","Insurance Trust Revenue","002","State","14370694"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0020","Total Expenditure","002","State","28117189"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0020","Total Expenditure","002","State","28665167"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0020","Total Expenditure","002","State","30751447"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0020","Total Expenditure","002","State","32229154"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0020","Total Expenditure","002","State","34229139"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0020","Total Expenditure","002","State","35171660"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0020","Total Expenditure","002","State","37399477"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0020","Total Expenditure","002","State","37840865"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0020","Total Expenditure","002","State","42343873"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","6105130"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","6296023"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","6762906"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","7016188"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","7160687"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","7464104"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","7527910"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","8177665"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0021","Total Expenditure - Intergovernmental Expenditure","002","State","8411215"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0022","Total Expenditure - Direct Expenditure","002","State","22012059"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0022","Total Expenditure - Direct Expenditure","002","State","22369144"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0022","Total Expenditure - Direct Expenditure","002","State","23988541"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0022","Total Expenditure - Direct Expenditure","002","State","25212966"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0022","Total Expenditure - Direct Expenditure","002","State","27068452"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0022","Total Expenditure - Direct Expenditure","002","State","27707556"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0022","Total Expenditure - Direct Expenditure","002","State","29871567"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0022","Total Expenditure - Direct Expenditure","002","State","29663200"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0022","Total Expenditure - Direct Expenditure","002","State","33932658"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","13546942"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2013","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","14200893"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2014","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","15843242"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2015","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","16630495"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2016","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","18118337"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2017","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","18826591"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2018","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","20955146"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2019","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","20703222"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2020","SF0023","Total Expenditure - Direct Expenditure - Current Operations","002","State","22106131"
"02","Annual Survey of State Government Finance","0400000US08","null","Colorado","2012","SF0024","Total Expenditure - Direct Expenditure - Capital Outlay","002","State","1591023"
